account,trade_date,n_trades,total_pnl,avg_pnl,total_volume,total_fees,win_rate,sentiment,sentiment_value,pnl_per_trade
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-20,12,23353.6257,2123.0569,57160.03,4.4942,1.0,Greed,74.0,1946.1355
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-04,5,556.8032,111.3606,1065.47,0.3563,1.0,Greed,73.0,111.3606
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-14,12,7013.4286,584.4524,9951.42,3.483,1.0,Greed,63.0,584.4524
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-21,8,2806.4347,350.8043,4780.98,1.6704,1.0,Extreme Greed,76.0,350.8043
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-27,56,12084.4341,215.7935,55433.34,14.8772,1.0,Greed,71.0,215.7935
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-28,3,,,0.23,0.0,,Greed,72.0,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-03,1,20.5967,20.5967,999.91,0.35,1.0,Fear,44.0,20.5967
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-10,2,30.7851,15.3926,499.64,0.1749,1.0,Fear,43.0,15.3926
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-03-08,2,-1121.6509,-560.8255,2501.41,0.8755,0.0,Fear,28.0,-560.8255
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-08,1,-920.3363,-920.3363,1000.85,0.3503,0.0,Extreme Fear,24.0,-920.3363
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-10,3,-965.1214,-321.7071,1602.02,0.3105,0.0,Fear,39.0,-321.7071
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-13,2,-53.6314,-26.8157,129.06,0.0452,0.0,Neutral,45.0,-26.8157
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-02,44,,,78277.3,3.5014,,Extreme Greed,80.0,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-03,145,20925.5132,199.2906,565317.04,197.8609,1.0,Extreme Greed,76.0,144.3139
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-04,1,,,0.1,0.0,,Extreme Greed,78.0,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-04,21,,,152639.03,51.2867,,Extreme Fear,15.0,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-05,9,,,31505.8,10.5859,,Extreme Fear,20.0,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-11,4,,,27647.7,9.2896,,Extreme Fear,24.0,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,38,,,93534.85,31.4277,,Fear,34.0,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,33,,,94574.77,31.7771,,Extreme Fear,24.0,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,13,622.4108,103.7351,10298.35,3.4602,1.0,Extreme Fear,18.0,47.8778
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-10,19,5615.9097,295.5742,47249.91,15.876,1.0,Fear,39.0,295.5742
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-12,45,2513.431,104.7263,101827.89,34.2141,1.0,Fear,43.0,55.854
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,21,,,51130.65,17.1799,,Fear,39.0,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,28,28100.7005,1003.5964,79230.9,26.6216,1.0,Greed,72.0,1003.5964
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-24,87,2587.4438,152.2026,203141.35,68.2554,1.0,Greed,63.0,29.7407
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,55,7480.2105,241.2971,141050.08,47.3928,1.0,Greed,60.0,136.0038
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-09,4,,,7875.48,0.7875,,Extreme Greed,78.0,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-11,1,39.7705,39.7705,7158.62,2.5055,1.0,Greed,74.0,39.7705
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,1,15.2447,15.2447,771.87,0.2702,1.0,Extreme Greed,83.0,15.2447
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-23,3,,,960.4,0.096,,Greed,70.0,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-24,1,3.43,3.43,963.83,0.3373,1.0,Greed,73.0,3.43
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,125,-1017.4242,-23.661,665417.81,66.4418,0.4186,Fear,30.0,-8.1394
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-17,35,-1646.3529,-49.8895,331712.01,33.1712,0.0,Fear,32.0,-47.0387
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-18,21,,,82436.02,8.2436,,Fear,34.0,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-19,162,5304.48,47.3614,761891.37,42.4138,1.0,Fear,32.0,32.7437
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-20,1,,,84870.0,8.487,,Neutral,49.0,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-24,23,5070.6198,298.2718,345112.98,55.8545,1.0,Neutral,45.0,220.4617
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-25,1,,,87100.0,8.71,,Neutral,46.0,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-26,27,2087.0638,695.6879,437399.01,65.7741,1.0,Neutral,47.0,77.2987
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,21,894.0,149.0,347421.98,78.2937,1.0,Fear,40.0,42.5714
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,54,1342.0,335.5,347258.0,78.3653,1.0,Fear,44.0,24.8519
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-03,8,2020.0,2020.0,340220.0,34.022,1.0,Fear,25.0,252.5
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,8,2400.0,2400.0,333099.99,33.31,1.0,Fear,30.0,300.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-07,17,,,38053.98,3.8054,,Extreme Fear,23.0,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-11,7,5246.0,749.4286,208500.0,20.85,1.0,Fear,25.0,749.4286
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-12,14,,,20099.91,0.0066,,Fear,43.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-05,9,,,50005.83,12.5015,,Extreme Greed,75.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-14,11,-205.4347,-34.2391,113203.35,28.3008,0.6667,Greed,72.0,-18.6759
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-15,2,-24.632,-12.316,10609.95,2.6525,0.0,Greed,70.0,-12.316
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,3,,,15348.77,3.8372,,Greed,67.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,14,304.9828,27.7257,116278.02,29.0695,0.6364,Greed,73.0,21.7845
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-18,2,,,31164.18,7.791,,Greed,65.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-19,15,1000.5386,100.0539,91602.41,22.9006,1.0,Greed,73.0,66.7026
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-20,18,162.7323,20.3415,141636.79,35.4092,1.0,Greed,74.0,9.0407
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-21,49,537.2114,19.8967,125233.97,31.3085,0.963,Greed,70.0,10.9635
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-22,10,141.8327,70.9163,88874.28,22.2186,1.0,Greed,74.0,14.1833
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,13,146.9367,18.3671,78438.25,19.6096,1.0,Greed,70.0,11.3028
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-24,39,1008.62,59.3306,402954.94,100.7387,0.8824,Greed,71.0,25.8621
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-25,3,-245.0813,-245.0813,59948.51,14.9871,0.0,Greed,73.0,-81.6938
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-27,28,-704.8892,-54.2222,171411.06,42.8527,0.3077,Greed,73.0,-25.1746
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-28,23,-970.7309,-74.6716,100117.25,25.0293,0.0,Greed,73.0,-42.2057
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-29,50,508.9221,25.4461,569559.72,142.3899,0.75,Greed,65.0,10.1784
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,52,354.9986,10.7575,702550.21,175.6375,0.697,Greed,68.0,6.8269
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,18,-129.5315,-21.5886,264239.53,66.0599,0.1667,Greed,65.0,-7.1962
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,17,783.9791,87.1088,121348.74,30.3372,0.8889,Greed,71.0,46.1164
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-03,67,866.0155,24.7433,394499.36,98.6248,0.8,Greed,70.0,12.9256
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-04,5,-67.6036,-22.5345,99792.54,24.9481,0.0,Greed,68.0,-13.5207
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-05,66,164.1416,7.1366,1703942.66,425.9856,0.5652,Greed,72.0,2.487
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-06,22,135.5817,11.2985,298521.4,74.6303,0.8333,Greed,70.0,6.1628
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,97,-835.6812,-22.586,1048850.06,262.2125,0.2432,Greed,71.0,-8.6153
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,128,-269.8744,-4.028,1522452.43,380.6131,0.4776,Greed,71.0,-2.1084
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-09,70,-826.3499,-29.5125,870051.97,204.0129,0.6429,Extreme Greed,76.0,-11.805
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-10,193,-1517.0913,-18.2782,2057479.48,434.0449,0.494,Greed,73.0,-7.8606
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-11,19,-164.0895,-18.2322,259180.23,64.795,0.5556,Extreme Greed,76.0,-8.6363
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-12,7,-1925.519,-962.7595,200082.27,49.4807,0.0,Greed,71.0,-275.0741
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-15,5,,,50006.24,12.5016,,Neutral,52.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-16,3,939.6285,313.2095,52945.25,13.2363,1.0,Greed,64.0,313.2095
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-17,53,813.2741,42.8039,800831.03,159.7076,0.5789,Greed,60.0,15.3448
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-18,46,68.9332,7.6592,424631.53,92.6579,0.3333,Greed,63.0,1.4985
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-19,39,-385.2152,-16.7485,426902.16,92.6854,0.2174,Neutral,51.0,-9.8773
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,106,-146.5749,-4.5805,1070090.51,267.5226,0.4688,Neutral,52.0,-1.3828
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,11,266.5811,53.3162,103129.74,25.7824,0.6,Greed,56.0,24.2346
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,37,209.3922,13.9595,283856.41,63.3585,0.6,Greed,55.0,5.6592
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-23,45,-369.2447,-18.4622,414518.93,85.7246,0.55,Neutral,50.0,-8.2054
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,68,-2808.3538,-70.2088,965084.59,227.7711,0.25,Neutral,48.0,-41.2993
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-25,6,-3093.6294,-515.6049,66566.13,16.6415,0.0,Neutral,52.0,-515.6049
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-26,3,,,2517.41,0.6294,,Neutral,49.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,72,484.8471,11.0193,412139.32,103.0348,1.0,Greed,55.0,6.734
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,49,-173.6542,-9.1397,401011.38,100.2528,0.2632,Greed,61.0,-3.544
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,859,-799.8408,-1.8345,6305647.13,1549.4115,0.5298,Greed,60.0,-0.9311
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,6,,,2008.18,0.502,,Greed,63.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,42,456.4235,21.7345,474278.43,91.5696,0.619,Greed,63.0,10.8672
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,56,223.3092,18.6091,603820.0,109.6623,0.5,Greed,60.0,3.9877
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,35,47.6239,1.7009,203187.53,50.5269,0.3214,Greed,60.0,1.3607
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,72,-33.4542,-1.0454,770198.26,165.5495,0.4375,Greed,60.0,-0.4646
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,1088,-215.6159,-0.4123,8047153.41,988.607,0.3423,Greed,64.0,-0.1982
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,15,241.2421,120.6211,6758.73,0.3397,1.0,Greed,62.0,16.0828
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,10,770.756,192.689,26051.12,3.0029,1.0,Greed,66.0,77.0756
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,34,983.4432,140.4919,212311.82,24.9553,1.0,Greed,71.0,28.9248
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,16,913.8818,60.9255,227247.7,27.1119,0.4,Greed,70.0,57.1176
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,14,559.4439,39.9603,1999.99,-0.04,1.0,Extreme Greed,79.0,39.9603
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,23,191.2967,47.8242,102701.18,12.1753,1.0,Greed,74.0,8.3172
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,11,816.0904,74.19,108750.16,27.1875,0.7273,Greed,72.0,74.19
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,12,,,100752.64,24.9857,,Greed,72.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,30,259.6294,23.6027,203758.88,50.7372,0.6364,Extreme Greed,76.0,8.6543
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,6,-8.059,-2.6863,50003.09,12.5008,0.3333,Extreme Greed,75.0,-1.3432
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,4,210.3153,52.5788,1710.3,0.4276,1.0,Greed,72.0,52.5788
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,1,,,10005.6,2.5014,,Extreme Greed,78.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,2,,,5000.64,1.2502,,Greed,74.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,2,,,499.97,-0.01,,Greed,72.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,8,576.3811,82.3402,2576.32,0.3741,1.0,Extreme Greed,79.0,72.0476
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,7,1320.8043,440.2681,24827.09,6.2068,1.0,Extreme Greed,80.0,188.6863
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,7,-1443.8146,-206.2592,2943.77,0.7359,0.0,Extreme Greed,80.0,-206.2592
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,13,1026.0041,78.9234,3776.71,0.9442,1.0,Extreme Greed,82.0,78.9234
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,19,388.8308,48.6039,75909.83,26.5684,1.0,Extreme Greed,83.0,20.4648
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,2,,,10000.0,1.0,,Extreme Greed,81.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,2,,,7502.61,2.6259,,Extreme Greed,79.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,1,212.3193,212.3193,5214.47,1.8251,1.0,Extreme Greed,77.0,212.3193
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,10,-174.0015,-87.0008,29828.42,5.4398,0.0,Extreme Greed,79.0,-17.4002
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,10,3829.987,957.4967,71343.41,23.0952,1.0,Greed,74.0,382.9987
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,4,238.3261,238.3261,10243.21,3.5851,1.0,Extreme Greed,78.0,59.5815
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,4,,,14999.89,1.5,,Extreme Greed,79.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,2,,,9999.66,1.0,,Greed,71.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,8,965.5522,120.694,25965.08,9.0878,1.0,Extreme Greed,79.0,120.694
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,15,-2830.4445,-188.6963,30327.6,10.6147,0.0,Extreme Greed,79.0,-188.6963
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-26,3,,,4988.29,1.7459,,Greed,70.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,50,,,16986.19,5.9452,,Greed,65.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,14,,,4223.82,1.4783,,Greed,67.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-03,6,,,4978.85,1.7426,,Neutral,48.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,3,,,4999.41,1.7498,,Greed,67.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,7,227.3207,113.6603,9768.73,3.4191,1.0,Greed,68.0,32.4744
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-09,3,,,4975.54,1.7414,,Greed,55.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,13,,,10174.92,3.5612,,Greed,56.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-13,3,,,4974.81,1.7412,,Greed,57.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-16,3,,,3840.07,1.344,,Greed,70.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-20,3,-74.8184,-24.9395,5121.35,1.7925,0.0,Greed,70.0,-24.9395
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,72,1272.0884,70.6716,618820.65,216.5872,0.3889,Extreme Greed,76.0,17.6679
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,19,,,74038.46,25.9135,,Extreme Greed,76.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-24,2,821.9493,410.9746,50811.9,17.7842,1.0,Greed,74.0,410.9746
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-25,2,,,25007.15,8.7525,,Extreme Greed,76.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,9,773.4582,386.7291,50763.45,17.7672,1.0,Extreme Greed,75.0,85.9398
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,14,,,1086.13,0.2039,,Extreme Greed,77.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,12,,,1410.26,0.1658,,Extreme Greed,75.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-11,75,4269.5507,533.6938,78468.0,26.7441,1.0,Greed,74.0,56.9273
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,37,,,1520.97,0.2286,,Greed,72.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,78,6634.1602,349.1663,132565.25,33.3957,1.0,Greed,70.0,85.0533
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-14,15,10258.5926,683.9062,41879.7,4.658,1.0,Greed,74.0,683.9062
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,40,1285.5244,142.836,126252.62,44.1884,1.0,Greed,74.0,32.1381
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,11,,,25235.08,8.8323,,Greed,71.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,24,9330.7433,444.3211,115888.54,40.561,1.0,Greed,71.0,388.781
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-18,18,282.5764,70.6441,200316.57,45.1109,1.0,Greed,74.0,15.6987
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-19,41,2833.6833,202.406,203841.21,65.0944,1.0,Greed,64.0,69.1142
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,27,,,8485.69,2.97,,Greed,60.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,69,,,102048.21,35.3014,,Greed,63.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-22,21,756.8766,94.6096,151594.06,34.2333,1.0,Neutral,53.0,36.0417
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-23,5,,,1792.12,0.1792,,Greed,55.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-24,10,,,150995.43,15.3484,,Neutral,51.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,49,4869.3531,442.6685,103099.08,36.0847,1.0,Fear,30.0,99.3746
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-26,41,,,995.82,0.0861,,Neutral,46.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,18,,,10496.87,3.5595,,Fear,40.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-29,58,4307.5878,391.5989,56564.14,382.0594,1.0,Fear,30.0,74.2688
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-30,11,,,521.42,6.5579,,Neutral,47.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,51,3863.3511,227.2559,265469.6,391.3028,1.0,Neutral,53.0,75.752
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,18,2421.2531,186.2502,33347.47,11.4587,1.0,Neutral,51.0,134.5141
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-03,8,,,75720.58,26.2707,,Neutral,50.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-04,11,,,175545.79,23.7669,,Fear,44.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,12,,,1991.15,0.5262,,Fear,29.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,24,108.8722,15.5532,2490.17,344.3542,1.0,Fear,26.0,4.5363
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,10,61.4289,6.1429,498.75,0.0499,1.0,Fear,29.0,6.1429
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,1,,,497.64,0.0156,,Fear,28.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-09,15,648.9844,43.2656,2736.45,0.3976,1.0,Fear,27.0,43.2656
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,13,382.1079,76.4216,15983.1,5.5941,1.0,Fear,28.0,29.3929
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,9,1412.3147,156.9239,13576.32,4.7517,1.0,Fear,25.0,156.9239
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-13,4,234.7785,58.6946,499.18,0.1747,1.0,Fear,25.0,58.6946
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,7,,,9990.67,3.4967,,Greed,69.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,35,,,5957.84,33.5558,,Greed,69.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-25,12,916.7383,91.6738,9173.93,42.4028,1.0,Greed,68.0,76.3949
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,30,2425.263,83.6298,252476.63,109.1785,1.0,Greed,68.0,80.8421
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,24,112.9469,10.2679,300241.35,105.0845,1.0,Greed,74.0,4.7061
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,9,,,35064.43,40.6468,,Neutral,52.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,12,554.1205,110.8241,70586.13,31.5135,1.0,Greed,57.0,46.1767
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,6,,,25012.14,15.7211,,Fear,37.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,27,,,135069.22,69.2087,,Fear,34.0,
